;Scopy version,f4beeb1
;Exported on,lundi octobre 13/10/2025
;Device,M2K
;Nr of samples,16000
;Sample rate,1000
;Tool,Oscilloscope
;Additional Information,
Sample,Time(S),CH1(V),CH2(V)
2662,0.659,0.143229,-0.00538096
2663,0.66,0.143229,-0.00538096
2664,0.661,0.143229,-0.00538096
2665,0.662,0.143229,-0.00538096
2666,0.663,0.143229,-0.00538096
2667,0.664,0.143229,-0.00538096
2668,0.665,0.143229,-0.00538096
2669,0.666,0.143229,-0.00364211
2670,0.667,0.143229,-0.00364211
2671,0.668,0.143229,-0.00364211
2672,0.669,0.143229,-0.00364211
2673,0.67,0.143229,-0.00364211
2674,0.671,0.143229,-0.00538096
2675,0.672,0.143229,-0.00538096
2676,0.673,0.143229,-0.00538096
2677,0.674,0.143229,-0.00538096
2678,0.675,0.143229,-0.00538096
2679,0.676,0.143229,-0.00538096
2680,0.677,0.143229,-0.00538096
2681,0.678,0.143229,-0.00538096
2682,0.679,0.143229,-0.00538096
2683,0.68,0.143229,-0.00538096
2684,0.681,0.143229,-0.00538096
2685,0.682,0.143229,-0.00538096
2686,0.683,0.143229,-0.00538096
2687,0.684,0.143229,-0.00538096
2688,0.685,0.143229,-0.00538096
2689,0.686,0.143229,-0.00538096
2690,0.687,0.143229,-0.00364211
2691,0.688,0.143229,-0.00364211
2692,0.689,0.143229,-0.00364211
2693,0.69,0.143229,-0.00364211
2694,0.691,0.143229,-0.00538096
2695,0.692,0.143229,-0.00538096
2696,0.693,0.143229,-0.00538096
2697,0.694,0.143229,-0.00538096
2698,0.695,0.143229,-0.00538096
2699,0.696,0.143229,-0.00538096
2700,0.697,0.143229,-0.00538096
2701,0.698,0.143229,-0.00538096
2702,0.699,0.143229,-0.00538096
2703,0.7,0.143229,-0.00538096
2704,0.701,0.143229,-0.00538096
2705,0.702,0.143229,-0.00538096
2706,0.703,0.143229,-0.00538096
2707,0.704,0.143229,-0.00538096
2708,0.705,0.143229,-0.00538096
2709,0.706,0.143229,-0.00538096
2710,0.707,0.143229,-0.00364211
2711,0.708,0.143229,-0.00364211
2712,0.709,0.143229,-0.00364211
2713,0.71,0.143229,-0.00364211
2714,0.711,0.143229,-0.00538096
2715,0.712,0.143229,-0.00538096
2716,0.713,0.143229,-0.00538096
2717,0.714,0.143229,-0.00538096
2718,0.715,0.143229,-0.00538096
2719,0.716,0.143229,-0.00538096
2720,0.717,0.143229,-0.00538096
2721,0.718,0.143229,-0.00538096
2722,0.719,0.143229,-0.00538096
2723,0.72,0.143229,-0.00538096
2724,0.721,0.143229,-0.00538096
2725,0.722,0.143229,-0.00538096
2726,0.723,0.143229,-0.00538096
2727,0.724,0.143229,-0.00538096
2728,0.725,0.143229,-0.00538096
2729,0.726,0.143229,-0.00538096
2730,0.727,0.143229,-0.00364211
2731,0.728,0.143229,-0.00364211
2732,0.729,0.143229,-0.00364211
2733,0.73,0.143229,-0.00538096
2734,0.731,0.143229,-0.00538096
2735,0.732,0.143229,-0.00538096
2736,0.733,0.143229,-0.00538096
2737,0.734,0.143229,-0.00538096
2738,0.735,0.143229,-0.00538096
2739,0.736,0.143229,-0.00538096
2740,0.737,0.143229,-0.00538096
2741,0.738,0.143229,-0.00538096
2742,0.739,0.143229,-0.00538096
2743,0.74,0.143229,-0.00538096
2744,0.741,0.143229,-0.00538096
2745,0.742,0.143229,-0.00538096
2746,0.743,0.143229,-0.00538096
2747,0.744,0.143229,-0.00538096
2748,0.745,0.143229,-0.00538096
2749,0.746,0.143229,-0.00538096
2750,0.747,0.143229,-0.00364211
2751,0.748,0.143229,-0.00364211
2752,0.749,0.143229,-0.00364211
2753,0.75,0.143229,-0.00538096
2754,0.751,0.143229,-0.00538096
2755,0.752,0.143229,-0.00538096
2756,0.753,0.143229,-0.00538096
2757,0.754,0.143229,-0.00538096
2758,0.755,0.143229,-0.00538096
2759,0.756,0.143229,-0.00538096
2760,0.757,0.143229,-0.00538096
2761,0.758,0.143229,-0.00538096
2762,0.759,0.143229,-0.00538096
2763,0.76,0.143229,-0.00538096
2764,0.761,0.143229,-0.00538096
2765,0.762,0.143229,-0.00538096
2766,0.763,0.143229,-0.00538096
2767,0.764,0.143229,-0.00538096
2768,0.765,0.143229,-0.00538096
2769,0.766,0.143229,-0.00364211
2770,0.767,0.143229,-0.00364211
2771,0.768,0.143229,-0.00364211
2772,0.769,0.143229,-0.00364211
2773,0.77,0.143229,-0.00538096
2774,0.771,0.143229,-0.00538096
2775,0.772,0.143229,-0.00538096
2776,0.773,0.143229,-0.00538096
2777,0.774,0.143229,-0.00538096
2778,0.775,0.143229,-0.00538096
2779,0.776,0.143229,-0.00538096
2780,0.777,0.143229,-0.00538096
2781,0.778,0.143229,-0.00538096
2782,0.779,0.143229,-0.00538096
2783,0.78,0.143229,-0.00538096
2784,0.781,0.143229,-0.00538096
2785,0.782,0.143229,-0.00538096
2786,0.783,0.143229,-0.00538096
2787,0.784,0.143229,-0.00538096
2788,0.785,0.143229,-0.00538096
2789,0.786,0.143229,-0.00538096
2790,0.787,0.143229,-0.00364211
2791,0.788,0.143229,-0.00364211
2792,0.789,0.143229,-0.00364211
2793,0.79,0.143229,-0.00364211
2794,0.791,0.143229,-0.00538096
2795,0.792,0.143229,-0.00538096
2796,0.793,0.143229,-0.00538096
2797,0.794,0.143229,-0.00538096
2798,0.795,0.143229,-0.00538096
2799,0.796,0.143229,-0.00538096
2800,0.797,0.143229,-0.00538096
2801,0.798,0.143229,-0.00538096
2802,0.799,0.143229,-0.00538096
2803,0.8,0.143229,-0.00538096
2804,0.801,0.143229,-0.00538096
2805,0.802,0.143229,-0.00538096
2806,0.803,0.143229,-0.00538096
2807,0.804,0.143229,-0.00538096
2808,0.805,0.143229,-0.00538096
2809,0.806,0.143229,-0.00538096
2810,0.807,0.143229,-0.00364211
2811,0.808,0.143229,-0.00364211
2812,0.809,0.143229,-0.00364211
2813,0.81,0.143229,-0.00538096
2814,0.811,0.143229,-0.00538096
2815,0.812,0.143229,-0.00538096
2816,0.813,0.143229,-0.00538096
2817,0.814,0.143229,-0.00538096
2818,0.815,0.143229,-0.00538096
2819,0.816,0.143229,-0.00538096
2820,0.817,0.143229,-0.00538096
2821,0.818,0.143229,-0.00538096
2822,0.819,0.143229,-0.00538096
2823,0.82,0.143229,-0.00538096
2824,0.821,0.143229,-0.00538096
2825,0.822,0.143229,-0.00538096
2826,0.823,0.143229,-0.00538096
2827,0.824,0.143229,-0.00538096
2828,0.825,0.143229,-0.00538096
2829,0.826,0.143229,-0.00364211
2830,0.827,0.143229,-0.00364211
2831,0.828,0.143229,-0.00364211
2832,0.829,0.143229,-0.00364211
2833,0.83,0.143229,-0.00364211
2834,0.831,0.143229,-0.00538096
2835,0.832,0.143229,-0.00538096
2836,0.833,0.143229,-0.00538096
2837,0.834,0.143229,-0.00538096
2838,0.835,0.143229,-0.00538096
2839,0.836,0.143229,-0.00538096
2840,0.837,0.143229,-0.00538096
2841,0.838,0.143229,-0.00538096
2842,0.839,0.143229,-0.00538096
2843,0.84,0.143229,-0.00538096
2844,0.841,0.143229,-0.00538096
2845,0.842,0.143229,-0.00538096
2846,0.843,0.143229,-0.00538096
2847,0.844,0.143229,-0.00538096
2848,0.845,0.143229,-0.00538096
2849,0.846,0.143229,-0.00364211
2850,0.847,0.143229,-0.00364211
2851,0.848,0.143229,-0.00364211
2852,0.849,0.143229,-0.00364211
2853,0.85,0.143229,-0.00364211
2854,0.851,0.143229,-0.00538096
2855,0.852,0.143229,-0.00538096
2856,0.853,0.143229,-0.00538096
2857,0.854,0.143229,-0.00538096
2858,0.855,0.143229,-0.00538096
2859,0.856,0.143229,-0.00538096
2860,0.857,0.143229,-0.00538096
2861,0.858,0.143229,-0.00538096
2862,0.859,0.143229,-0.00538096
2863,0.86,0.143229,-0.00538096
2864,0.861,0.143229,-0.00538096
2865,0.862,0.143229,-0.00538096
2866,0.863,0.143229,-0.00538096
2867,0.864,0.143229,-0.00538096
2868,0.865,0.143229,-0.00538096
2869,0.866,0.143229,-0.00538096
2870,0.867,0.143229,-0.00364211
2871,0.868,0.143229,-0.00364211
2872,0.869,0.143229,-0.00364211
2873,0.87,0.143229,-0.00538096
2874,0.871,0.143229,-0.00538096
2875,0.872,0.143229,-0.00538096
2876,0.873,0.143229,-0.00538096
2877,0.874,0.143229,-0.00538096
2878,0.875,0.143229,-0.00538096
2879,0.876,0.143229,-0.00538096
2880,0.877,0.143229,-0.00538096
2881,0.878,0.143229,-0.00538096
2882,0.879,0.143229,-0.00538096
2883,0.88,0.143229,-0.00538096
2884,0.881,0.143229,-0.00538096
2885,0.882,0.143229,-0.00538096
2886,0.883,0.143229,-0.00538096
2887,0.884,0.143229,-0.00538096
2888,0.885,0.143229,-0.00538096
2889,0.886,0.143229,-0.00364211
2890,0.887,0.143229,-0.00364211
2891,0.888,0.143229,-0.00364211
2892,0.889,0.143229,-0.00364211
2893,0.89,0.143229,-0.00538096
2894,0.891,0.143229,-0.00538096
2895,0.892,0.143229,-0.00538096
2896,0.893,0.143229,-0.00538096
2897,0.894,0.143229,-0.00538096
2898,0.895,0.143229,-0.00538096
2899,0.896,0.143229,-0.00538096
2900,0.897,0.143229,-0.00538096
2901,0.898,0.143229,-0.00538096
2902,0.899,0.143229,-0.00538096
2903,0.9,0.143229,-0.00538096
2904,0.901,0.143229,-0.00538096
2905,0.902,0.143229,-0.00538096
2906,0.903,0.143229,-0.00538096
2907,0.904,0.143229,-0.00538096
2908,0.905,0.143229,-0.00538096
2909,0.906,0.143229,-0.00364211
2910,0.907,0.143229,-0.00364211
2911,0.908,0.143229,-0.00364211
2912,0.909,0.143229,-0.00364211
2913,0.91,0.143229,-0.00538096
2914,0.911,0.143229,-0.00538096
2915,0.912,0.143229,-0.00538096
2916,0.913,0.143229,-0.00538096
2917,0.914,0.143229,-0.00538096
2918,0.915,0.143229,-0.00538096
2919,0.916,0.143229,-0.00538096
2920,0.917,0.143229,-0.00538096
2921,0.918,0.143229,-0.00538096
2922,0.919,0.143229,-0.00538096
2923,0.92,0.143229,-0.00538096
2924,0.921,0.143229,-0.00538096
2925,0.922,0.143229,-0.00538096
2926,0.923,0.143229,-0.00538096
2927,0.924,0.143229,-0.00538096
2928,0.925,0.143229,-0.00538096
2929,0.926,0.143229,-0.00538096
2930,0.927,0.143229,-0.00364211
2931,0.928,0.143229,-0.00364211
2932,0.929,0.143229,-0.00364211
2933,0.93,0.143229,-0.00364211
2934,0.931,0.143229,-0.00538096
2935,0.932,0.143229,-0.00538096
2936,0.933,0.143229,-0.00538096
2937,0.934,0.143229,-0.00538096
2938,0.935,0.143229,-0.00538096
2939,0.936,0.143229,-0.00538096
2940,0.937,0.143229,-0.00538096
2941,0.938,0.143229,-0.00538096
2942,0.939,0.143229,-0.00538096
2943,0.94,0.143229,-0.00538096
2944,0.941,0.143229,-0.00538096
2945,0.942,0.143229,-0.00538096
2946,0.943,0.143229,-0.00538096
2947,0.944,0.143229,-0.00538096
2948,0.945,0.143229,-0.00538096
2949,0.946,0.143229,-0.00364211
2950,0.947,0.143229,-0.00364211
2951,0.948,0.143229,-0.00364211
2952,0.949,0.143229,-0.00364211
2953,0.95,0.143229,-0.00364211
2954,0.951,0.143229,-0.00538096
2955,0.952,0.143229,-0.00538096
2956,0.953,0.143229,-0.00538096
2957,0.954,0.143229,-0.00538096
2958,0.955,0.143229,-0.00538096
2959,0.956,0.143229,-0.00538096
2960,0.957,0.143229,-0.00538096
2961,0.958,0.143229,-0.00538096
2962,0.959,0.143229,-0.00538096
2963,0.96,0.143229,-0.00538096
2964,0.961,0.143229,-0.00538096
2965,0.962,0.143229,-0.00538096
2966,0.963,0.143229,-0.00538096
2967,0.964,0.143229,-0.00538096
2968,0.965,0.143229,-0.00538096
2969,0.966,0.143229,-0.00538096
2970,0.967,0.143229,-0.00364211
2971,0.968,0.143229,-0.00364211
2972,0.969,0.143229,-0.00364211
2973,0.97,0.143229,-0.00538096
2974,0.971,0.143229,-0.00538096
2975,0.972,0.143229,-0.00538096
2976,0.973,0.143229,-0.00538096
2977,0.974,0.143229,-0.00538096
2978,0.975,0.143229,-0.00538096
2979,0.976,0.143229,-0.00538096
2980,0.977,0.143229,-0.00538096
2981,0.978,0.143229,-0.00538096
2982,0.979,0.143229,-0.00538096
2983,0.98,0.143229,-0.00538096
2984,0.981,0.143229,-0.00538096
2985,0.982,0.143229,-0.00538096
2986,0.983,0.143229,-0.00538096
2987,0.984,0.138013,-0.00538096
2988,0.985,0.230172,-0.00538096
2989,0.986,0.273643,-0.00364211
2990,0.987,0.27886,-0.00364211
2991,0.988,0.27886,-0.00364211
2992,0.989,0.280598,-0.00364211
2993,0.99,0.280598,-0.00364211
2994,0.991,0.280598,-0.00538096
2995,0.992,0.280598,-0.00538096
2996,0.993,0.280598,-0.00538096
2997,0.994,0.280598,-0.00538096
2998,0.995,0.280598,-0.00538096
2999,0.996,0.280598,-0.00538096
3000,0.997,0.280598,-0.00538096
3001,0.998,0.280598,-0.00538096
3002,0.999,0.282337,-0.00538096
3003,1,0.282337,-0.00538096
3004,1.001,0.284076,-0.00538096
3005,1.002,0.282337,-0.00538096
3006,1.003,0.282337,-0.00538096
3007,1.004,0.282337,-0.00538096
3008,1.005,0.282337,-0.00538096
3009,1.006,0.282337,-0.00364211
3010,1.007,0.264949,-0.00364211
3011,1.008,0.261471,-0.00364211
3012,1.009,0.261471,-0.00364211
3013,1.01,0.261471,-0.00364211
3014,1.011,0.261471,-0.00364211
3015,1.012,0.261471,-0.00538096
3016,1.013,0.261471,-0.00538096
3017,1.014,0.261471,-0.00538096
3018,1.015,0.261471,-0.00538096
3019,1.016,0.261471,-0.00538096
3020,1.017,0.264949,-0.00538096
3021,1.018,0.264949,-0.00538096
3022,1.019,0.264949,-0.00538096
3023,1.02,0.26321,-0.00538096
3024,1.021,0.26321,-0.00538096
3025,1.022,0.268426,-0.00538096
3026,1.023,0.289293,-0.00538096
3027,1.024,0.284076,-0.00538096
3028,1.025,0.285815,-0.00538096
3029,1.026,0.284076,-0.00364211
3030,1.027,0.284076,-0.00364211
3031,1.028,0.287554,-0.00364211
3032,1.029,0.29277,-0.00364211
3033,1.03,0.29277,-0.00364211
3034,1.031,0.29277,-0.00538096
3035,1.032,0.29277,-0.00538096
3036,1.033,0.29277,-0.00538096
3037,1.034,0.29277,-0.00538096
3038,1.035,0.29277,-0.00538096
3039,1.036,0.29277,-0.00538096
3040,1.037,0.29277,-0.00538096
3041,1.038,0.29277,-0.00538096
3042,1.039,0.29277,-0.00538096
3043,1.04,0.29277,-0.00538096
3044,1.041,0.29277,-0.00538096
3045,1.042,0.29277,-0.00538096
3046,1.043,0.29277,-0.00538096
3047,1.044,0.29277,-0.00538096
3048,1.045,0.29277,-0.00538096
3049,1.046,0.29277,-0.00364211
3050,1.047,0.29277,-0.00364211
3051,1.048,0.29277,-0.00364211
3052,1.049,0.29277,-0.00364211
3053,1.05,0.29277,-0.00364211
3054,1.051,0.29277,-0.00538096
3055,1.052,0.29277,-0.00538096
3056,1.053,0.29277,-0.00538096
3057,1.054,0.29277,-0.00538096
3058,1.055,0.29277,-0.00538096
3059,1.056,0.29277,-0.00538096
3060,1.057,0.29277,-0.00538096
3061,1.058,0.29277,-0.00538096
3062,1.059,0.29277,-0.00538096
3063,1.06,0.29277,-0.00538096
3064,1.061,0.29277,-0.00538096
3065,1.062,0.29277,-0.00538096
3066,1.063,0.29277,-0.00538096
3067,1.064,0.29277,-0.00364211
3068,1.065,0.29277,-0.00364211
3069,1.066,0.29277,-0.00364211
3070,1.067,0.29277,-0.00364211
3071,1.068,0.29277,-0.00364211
3072,1.069,0.29277,-0.00364211
3073,1.07,0.29277,-0.00364211
3074,1.071,0.29277,-0.00538096
3075,1.072,0.29277,-0.00538096
3076,1.073,0.29277,-0.00538096
3077,1.074,0.29277,-0.00538096
3078,1.075,0.29277,-0.00538096
3079,1.076,0.29277,-0.00538096
3080,1.077,0.29277,-0.00538096
3081,1.078,0.29277,-0.00538096
3082,1.079,0.29277,-0.00538096
3083,1.08,0.29277,-0.00538096
3084,1.081,0.29277,-0.00538096
3085,1.082,0.29277,-0.00538096
3086,1.083,0.29277,-0.00538096
3087,1.084,0.29277,-0.00538096
3088,1.085,0.29277,-0.00538096
3089,1.086,0.29277,-0.00364211
3090,1.087,0.29277,-0.00364211
3091,1.088,0.29277,-0.00364211
3092,1.089,0.29277,-0.00364211
3093,1.09,0.29277,-0.00364211
3094,1.091,0.29277,-0.00538096
3095,1.092,0.29277,-0.00538096
3096,1.093,0.29277,-0.00538096
3097,1.094,0.29277,-0.00538096
3098,1.095,0.29277,-0.00538096
3099,1.096,0.29277,-0.00538096
3100,1.097,0.29277,-0.00538096
3101,1.098,0.29277,-0.00538096
3102,1.099,0.29277,-0.00538096
3103,1.1,0.29277,-0.00538096
3104,1.101,0.29277,-0.00538096
3105,1.102,0.29277,-0.00538096
3106,1.103,0.29277,-0.00538096
3107,1.104,0.29277,-0.00538096
3108,1.105,0.29277,-0.00538096
3109,1.106,0.29277,-0.00364211
3110,1.107,0.29277,-0.00364211
3111,1.108,0.29277,-0.00364211
3112,1.109,0.29277,-0.00364211
3113,1.11,0.29277,-0.00364211
3114,1.111,0.29277,-0.00538096
3115,1.112,0.29277,-0.00538096
3116,1.113,0.29277,-0.00538096
3117,1.114,0.29277,-0.00538096
3118,1.115,0.29277,-0.00538096
3119,1.116,0.29277,-0.00538096
3120,1.117,0.29277,-0.00538096
3121,1.118,0.29277,-0.00538096
3122,1.119,0.29277,-0.00538096
3123,1.12,0.29277,-0.00538096
3124,1.121,0.29277,-0.00538096
3125,1.122,0.29277,-0.00538096
3126,1.123,0.29277,-0.00538096
3127,1.124,0.29277,-0.00538096
3128,1.125,0.29277,-0.00538096
3129,1.126,0.29277,-0.00364211
3130,1.127,0.29277,-0.00364211
3131,1.128,0.29277,-0.00364211
3132,1.129,0.29277,-0.00364211
3133,1.13,0.29277,-0.00364211
3134,1.131,0.29277,-0.00538096
3135,1.132,0.29277,-0.00538096
3136,1.133,0.29277,-0.00538096
3137,1.134,0.29277,-0.00538096
3138,1.135,0.29277,-0.00538096
3139,1.136,0.29277,-0.00538096
3140,1.137,0.29277,-0.00538096
3141,1.138,0.29277,-0.00538096
3142,1.139,0.29277,-0.00538096
3143,1.14,0.29277,-0.00538096
3144,1.141,0.29277,-0.00538096
3145,1.142,0.29277,-0.00538096
3146,1.143,0.29277,-0.00538096
3147,1.144,0.29277,-0.00538096
3148,1.145,0.29277,-0.00364211
3149,1.146,0.29277,-0.00364211
3150,1.147,0.29277,-0.00364211
3151,1.148,0.29277,-0.00364211
3152,1.149,0.29277,-0.00364211
3153,1.15,0.29277,-0.00364211
3154,1.151,0.29277,-0.00364211
3155,1.152,0.29277,-0.00538096
3156,1.153,0.29277,-0.00538096
3157,1.154,0.29277,-0.00538096
3158,1.155,0.29277,-0.00538096
3159,1.156,0.29277,-0.00538096
3160,1.157,0.29277,-0.00538096
3161,1.158,0.29277,-0.00538096
3162,1.159,0.29277,-0.00538096
3163,1.16,0.29277,-0.00538096
3164,1.161,0.29277,-0.00538096
3165,1.162,0.29277,-0.00538096
3166,1.163,0.29277,-0.00364211
3167,1.164,0.29277,-0.00538096
3168,1.165,0.29277,-0.00538096
3169,1.166,0.29277,-0.00364211
3170,1.167,0.29277,-0.00364211
3171,1.168,0.29277,-0.00364211
3172,1.169,0.29277,-0.00364211
3173,1.17,0.29277,-0.00364211
3174,1.171,0.29277,-0.00364211
3175,1.172,0.29277,-0.00538096
3176,1.173,0.29277,-0.00538096
3177,1.174,0.29277,-0.00538096
3178,1.175,0.29277,-0.00538096
3179,1.176,0.29277,-0.00538096
3180,1.177,0.29277,-0.00538096
3181,1.178,0.29277,-0.00538096
3182,1.179,0.29277,-0.00538096
3183,1.18,0.29277,-0.00538096
3184,1.181,0.29277,-0.00538096
3185,1.182,0.29277,-0.00538096
3186,1.183,0.29277,-0.00538096
3187,1.184,0.29277,-0.00190326
3188,1.185,0.29277,-0.00538096
3189,1.186,0.29277,-0.00364211
3190,1.187,0.29277,-0.00364211
3191,1.188,0.29277,-0.00364211
3192,1.189,0.29277,-0.00364211
3193,1.19,0.29277,-0.00364211
3194,1.191,0.29277,-0.00364211
3195,1.192,0.29277,-0.00538096
3196,1.193,0.29277,-0.00538096
3197,1.194,0.29277,-0.00538096
3198,1.195,0.29277,-0.00538096
3199,1.196,0.29277,-0.00538096
3200,1.197,0.29277,-0.00538096
3201,1.198,0.29277,-0.00538096
3202,1.199,0.29277,-0.00538096
3203,1.2,0.29277,-0.00538096
3204,1.201,0.29277,-0.00538096
3205,1.202,0.29277,-0.00538096
3206,1.203,0.29277,-0.00364211
3207,1.204,0.29277,-0.00364211
3208,1.205,0.29277,-0.00364211
3209,1.206,0.29277,-0.00364211
3210,1.207,0.29277,-0.00364211
3211,1.208,0.29277,-0.00364211
3212,1.209,0.29277,-0.00364211
3213,1.21,0.29277,-0.00364211
3214,1.211,0.29277,-0.00538096
3215,1.212,0.29277,-0.00538096
3216,1.213,0.29277,-0.00538096
3217,1.214,0.29277,-0.00538096
3218,1.215,0.29277,-0.00538096
3219,1.216,0.29277,-0.00538096
3220,1.217,0.29277,-0.00538096
3221,1.218,0.29277,-0.00538096
3222,1.219,0.29277,-0.00538096
3223,1.22,0.29277,-0.00538096
3224,1.221,0.29277,-0.00538096
3225,1.222,0.29277,-0.00364211
3226,1.223,0.29277,-0.00364211
3227,1.224,0.29277,-0.00364211
3228,1.225,0.29277,-0.00364211
3229,1.226,0.29277,-0.00364211
3230,1.227,0.29277,-0.00364211
3231,1.228,0.29277,-0.00364211
3232,1.229,0.29277,-0.00364211
3233,1.23,0.29277,-0.00190326
3234,1.231,0.29277,-0.00364211
3235,1.232,0.29277,-0.00538096
3236,1.233,0.29277,-0.00538096
3237,1.234,0.29277,-0.00538096
3238,1.235,0.29277,-0.00538096
3239,1.236,0.29277,-0.00538096
3240,1.237,0.29277,-0.00538096
3241,1.238,0.29277,-0.00538096
3242,1.239,0.29277,-0.00538096
3243,1.24,0.29277,-0.00538096
3244,1.241,0.29277,-0.00538096
3245,1.242,0.29277,-0.00538096
3246,1.243,0.29277,-0.00538096
3247,1.244,0.29277,-0.00538096
3248,1.245,0.29277,-0.00364211
3249,1.246,0.29277,-0.00364211
3250,1.247,0.29277,-0.00364211
3251,1.248,0.29277,-0.00364211
3252,1.249,0.29277,-0.00364211
3253,1.25,0.29277,-0.00364211
3254,1.251,0.29277,-0.00364211
3255,1.252,0.29277,-0.00538096
3256,1.253,0.29277,-0.00538096
3257,1.254,0.29277,-0.00538096
3258,1.255,0.29277,-0.00538096
3259,1.256,0.29277,-0.00538096
3260,1.257,0.29277,-0.00538096
3261,1.258,0.29277,-0.00538096
3262,1.259,0.29277,-0.00538096
3263,1.26,0.29277,-0.00538096
3264,1.261,0.29277,-0.00538096
3265,1.262,0.29277,-0.00538096
3266,1.263,0.29277,-0.00538096
3267,1.264,0.29277,-0.00364211
3268,1.265,0.29277,-0.00364211
3269,1.266,0.29277,-0.00364211
3270,1.267,0.29277,-0.00364211
3271,1.268,0.29277,-0.00364211
3272,1.269,0.29277,-0.00364211
3273,1.27,0.29277,-0.00364211
3274,1.271,0.29277,-0.00364211
3275,1.272,0.29277,-0.00538096
3276,1.273,0.29277,-0.00538096
3277,1.274,0.29277,-0.00538096
3278,1.275,0.29277,-0.00538096
3279,1.276,0.29277,-0.00538096
3280,1.277,0.29277,-0.00538096
3281,1.278,0.29277,-0.00538096
3282,1.279,0.29277,-0.00538096
3283,1.28,0.29277,-0.00538096
3284,1.281,0.29277,-0.00364211
3285,1.282,0.29277,-0.00364211
3286,1.283,0.29277,-0.00364211
3287,1.284,0.29277,-0.00364211
3288,1.285,0.29277,-0.00364211
3289,1.286,0.29277,-0.00364211
3290,1.287,0.29277,-0.00364211
3291,1.288,0.29277,-0.00364211
3292,1.289,0.29277,-0.00364211
3293,1.29,0.29277,-0.00364211
3294,1.291,0.29277,-0.00364211
3295,1.292,0.29277,-0.00538096
3296,1.293,0.29277,-0.00538096
3297,1.294,0.29277,-0.00538096
3298,1.295,0.29277,-0.00538096
3299,1.296,0.29277,-0.00538096
3300,1.297,0.29277,-0.00538096
3301,1.298,0.29277,-0.00538096
3302,1.299,0.29277,-0.00538096
3303,1.3,0.29277,-0.00538096
3304,1.301,0.29277,-0.00538096
3305,1.302,0.29277,-0.00538096
3306,1.303,0.29277,-0.00538096
3307,1.304,0.29277,-0.00538096
3308,1.305,0.29277,-0.00364211
3309,1.306,0.29277,-0.00364211
3310,1.307,0.29277,-0.00364211
3311,1.308,0.29277,-0.00364211
3312,1.309,0.29277,-0.00364211
3313,1.31,0.29277,-0.00364211
3314,1.311,0.29277,-0.00364211
3315,1.312,0.29277,-0.00538096
3316,1.313,0.29277,-0.00538096
3317,1.314,0.29277,-0.00538096
3318,1.315,0.29277,-0.00538096
3319,1.316,0.29277,-0.00538096
3320,1.317,0.29277,-0.00538096
3321,1.318,0.29277,-0.00538096
3322,1.319,0.29277,-0.00538096
3323,1.32,0.29277,-0.00538096
3324,1.321,0.29277,-0.00538096
3325,1.322,0.29277,-0.00538096
3326,1.323,0.29277,-0.00538096
3327,1.324,0.29277,-0.00538096
3328,1.325,0.29277,-0.00538096
3329,1.326,0.29277,-0.00364211
3330,1.327,0.29277,-0.00364211
3331,1.328,0.29277,-0.00364211
3332,1.329,0.29277,-0.00364211
3333,1.33,0.29277,-0.00364211
3334,1.331,0.29277,-0.00538096
3335,1.332,0.29277,-0.00538096
3336,1.333,0.29277,-0.00538096
3337,1.334,0.29277,-0.00538096
3338,1.335,0.29277,-0.00538096
3339,1.336,0.29277,-0.00538096
3340,1.337,0.29277,-0.00538096
3341,1.338,0.29277,-0.00538096
3342,1.339,0.29277,-0.00538096
3343,1.34,0.29277,-0.00538096
3344,1.341,0.29277,-0.00538096
3345,1.342,0.29277,-0.00538096
3346,1.343,0.29277,-0.00538096
3347,1.344,0.29277,-0.00538096
3348,1.345,0.29277,-0.00364211
3349,1.346,0.29277,-0.00364211
3350,1.347,0.29277,-0.00364211
3351,1.348,0.29277,-0.00364211
3352,1.349,0.29277,-0.00364211
3353,1.35,0.29277,-0.00364211
3354,1.351,0.29277,-0.00538096
